flow_info: flow_psh, fpkts_per_second, total_bhlen, flow_iat_max, backward_packet_length_max, forward_iat_std, total_length_of_forward_packets, backward_packet_length_std, forward_iat_min, total_fhlen, total_length_of_backward_packets, total_backward_packets, forward_iat_max, forward_packet_length_mean, backward_iat_min, flow_iat_min, backward_packet_length_min, flow_syn, bpkts_per_second, flow_protocol, forward_iat_total, forward_packet_length_min, backward_iat_max, flow_iat_total, flow_urg, flow_fin, flow_ece, forward_packet_length_std, backward_packet_length_mean, flow_iat_std, flow_ack, backward_iat_total, backward_iat_mean, flow_rst, total_forward_packets, flow_packets_per_second, backward_iat_std, flow_cwr, forward_iat_mean, flow_iat_mean, forward_packet_length_max: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.1/9020-127.0.0.2/9784: 52, 184.0, 4968, 0.38825321197509766, 66, 0.19, 215016, 0.0, 4.458427429199219e-05, 2754, 6732, 102, 0.3880488872528076, 1168.5652173913043, 0.0003998279571533203, 0.00020432472229003906, 66, 0, 102.0, 6, 36.51752018928528, 96, 0.3880908489227295, 54.16439247131348, 0, 0, 0, 508.7, 66.0, 0.19, 286, 17.60927653312683, 0.17, 0, 184, 286.0, 0.19, 0, 0.2, 0.19, 1458: 376: 1716505795.8, 1716505796.8: 0: 0: 0: 0: 0: 0: 0.47536688633086527: 0.17487770454177293: 0.17487770454098872: 0.17487770458637303
127.0.0.1/9020-127.0.0.2/9784: 52, 183.0, 4941, 0.3880043029785156, 66, 0.19, 213562, 0.0, 4.4345855712890625e-05, 2727, 6666, 101, 0.3880043029785156, 1167.0054644808743, 2.5987625122070312e-05, 4.4345855712890625e-05, 66, 0, 101.0, 6, 36.509361267089844, 96, 0.38769102096557617, 54.09349799156189, 0, 0, 0, 509.65, 66.0, 0.19, 284, 17.568893909454346, 0.17, 0, 183, 284.0, 0.19, 0, 0.2, 0.19, 1458: 377: 1716505795.8, 1716505796.8: 0: 0: 0: 0: 0: 0: 0.4753668863277595: 0.17487770454232707: 0.17487770454147933: 0.1748777045884341
127.0.0.1/9020-127.0.0.2/9784: 78, 279.0, 7533, 0.7845091819763184, 70, 0.32, 326014, 0.56, 2.6941299438476562e-05, 4023, 9846, 149, 0.7845091819763184, 1168.5089605734768, 3.552436828613281e-05, 2.6941299438476562e-05, 66, 0, 149.0, 6, 112.42161297798157, 96, 0.7843437194824219, 168.3538360595703, 0, 0, 0, 510.68, 66.08053691275168, 0.32, 428, 55.912471532821655, 0.38, 0, 279, 428.0, 0.33, 0, 0.4, 0.39, 1458: 378: 1716505795.9, 1716505796.9: 0: 0: 0: 0: 0: 0: 0.4753668864186715: 0.17487770452710943: 0.17487770452710943: 0.17487770452710955
127.0.0.13/8281-127.0.0.8/7192: 5, 4.0, 96, 0.0008962154388427734, 155, 0.0, 524, 50.5, 1.52587890625e-05, 48, 209, 2, 7.605552673339844e-05, 131.0, 0.0008962154388427734, 3.1948089599609375e-05, 54, 0, 2.0, 6, 0.00012230873107910156, 128, 0.0008962154388427734, 0.0011463165283203125, 0, 0, 0, 1.73, 104.5, 0.0, 6, 0.0008962154388427734, 0.0, 0, 4, 6.0, 0.0, 0, 0.0, 0.0, 132: 379: 1716505795.9, 1716505796.9: 0: 0: 0: 0: 0: 0: 0.4753631042944799: 0.1748784179715643: 0.17487830221147999: 0.1748801755224758
127.0.0.1/9020-127.0.0.2/9784: 78, 278.0, 7506, 0.7844822406768799, 70, 0.32, 324560, 0.56, 3.7670135498046875e-05, 3996, 9780, 148, 0.7844822406768799, 1167.4820143884892, 4.1484832763671875e-05, 3.7670135498046875e-05, 66, 0, 148.0, 6, 112.41412329673767, 96, 0.7843081951141357, 168.34222650527954, 0, 0, 0, 511.31, 66.08108108108108, 0.32, 426, 55.90721392631531, 0.38, 0, 278, 426.0, 0.32, 0, 0.4, 0.4, 1458: 380: 1716505795.9, 1716505796.9: 0: 0: 0: 0: 0: 0: 0.4753668864186715: 0.17487770452710943: 0.17487770452710943: 0.17487770452710955
127.0.0.13/8281-127.0.0.8/7192: 3, 3.0, 72, 0.0008490085601806641, 54, 0.0, 392, 0.0, 1.5735626220703125e-05, 24, 54, 1, 6.079673767089844e-05, 130.66666666666666, 99999, 1.5735626220703125e-05, 54, 0, 1.0, 6, 7.653236389160156e-05, 128, -1, 0.0009255409240722656, 0, 0, 0, 1.89, 54.0, 0.0, 4, 0, 0.0, 0, 3, 4.0, 0.0, 0, 0.0, 0.0, 132: 381: 1716505795.9, 1716505796.9: 0: 0: 0: 0: 0: 0: 0.47536677409758743: 0.1748777349547333: 0.17487772227725096: 0.17487776867042854
127.0.0.1/9020-127.0.0.2/9784: 78, 277.0, 7479, 0.7844445705413818, 70, 0.32, 323106, 0.57, 0.00017070770263671875, 3969, 9714, 147, 0.7844445705413818, 1166.447653429603, 0.00010061264038085938, 0.00014495849609375, 66, 0, 147.0, 6, 112.40368866920471, 96, 0.7842667102813721, 168.32611322402954, 0, 0, 0, 511.94, 66.08163265306122, 0.32, 424, 55.90111565589905, 0.38, 0, 277, 424.0, 0.32, 0, 0.41, 0.4, 1458: 382: 1716505796.0, 1716505797.0: 0: 0: 0: 0: 0: 0: 0.4753668864186715: 0.17487770452710946: 0.17487770452710946: 0.1748777045271096
127.0.0.13/8281-127.0.0.8/7192: 2, 2.0, 48, 4.506111145019531e-05, -1, 0.0, 260, -1, 4.506111145019531e-05, 0, 0, 0, 4.506111145019531e-05, 130.0, 99999, 4.506111145019531e-05, -1, 0, 0.0, 6, 4.506111145019531e-05, 128, -1, 4.506111145019531e-05, 0, 0, 0, 2.0, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 132: 383: 1716505796.0, 1716505797.0: 0: 0: 0: 0: 0: 0: 0.4753668670730934: 0.17487770930113444: 0.174877707584604: 0.17487771604116806
127.0.0.1/9020-127.0.0.2/9784: 78, 276.0, 7452, 0.7842738628387451, 70, 0.32, 321652, 0.57, 3.552436828613281e-05, 3942, 9648, 146, 0.7842738628387451, 1165.4057971014493, 2.5033950805664062e-05, 3.552436828613281e-05, 66, 0, 146.0, 6, 112.35657334327698, 96, 0.7841660976409912, 168.25392961502075, 0, 0, 0, 512.58, 66.08219178082192, 0.32, 422, 55.88642621040344, 0.38, 0, 276, 422.0, 0.32, 0, 0.41, 0.4, 1458: 384: 1716505796.0, 1716505797.0: 0: 0: 0: 0: 0: 0: 0.4753668864186715: 0.17487770452710946: 0.17487770452710946: 0.1748777045271096
127.0.0.13/8281-127.0.0.8/7192: 1, 1.0, 24, -1, -1, 0.0, 128, -1, 99999, 0, 0, 0, -1, 128.0, 99999, 99999, -1, 0, 0.0, 6, 0, 128, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 128: 385: 1716505796.0, 1716505797.0: 0: 0: 0: 0: 0: 0: 0.474956387099457: 0.1749427304604307: 0.17515771667545393: 0.17494316576465846
127.0.0.1/9020-127.0.0.2/9784: 50, 190.0, 5130, 0.40386128425598145, 70, 0.2, 224932, 0.71, 6.961822509765625e-05, 2511, 6150, 93, 0.40386128425598145, 1183.8526315789475, 2.2172927856445312e-05, 6.961822509765625e-05, 66, 0, 93.0, 6, 39.45502519607544, 96, 0.398545503616333, 59.42937111854553, 0, 0, 0, 504.37, 66.12903225806451, 0.2, 283, 19.483038187026978, 0.21, 0, 190, 283.0, 0.2, 0, 0.21, 0.21, 1454: 386: 1716505796.2, 1716505797.2: 0: 0: 0: 0: 0: 0: 0.4753668863657682: 0.17487770453615054: 0.17487770453547247: 0.17487770456260884
127.0.0.1/9020-127.0.0.2/9784: 50, 189.0, 5103, 0.4037916660308838, 70, 0.2, 223478, 0.71, 2.9325485229492188e-05, 2484, 6084, 92, 0.4037916660308838, 1182.4232804232804, 1.9073486328125e-05, 2.9325485229492188e-05, 66, 0, 92.0, 6, 39.44186735153198, 96, 0.39852333068847656, 59.40452551841736, 0, 0, 0, 505.32, 66.1304347826087, 0.2, 281, 19.480998277664185, 0.21, 0, 189, 281.0, 0.2, 0, 0.21, 0.21, 1454: 387: 1716505796.2, 1716505797.2: 0: 0: 0: 0: 0: 0: 0.47536688636394087: 0.17487770453649387: 0.17487770453576104: 0.17487770456380422
127.0.0.1/9020-127.0.0.2/9784: 50, 188.0, 5076, 0.4037623405456543, 70, 0.2, 222024, 0.71, 4.100799560546875e-05, 2457, 6018, 91, 0.4037623405456543, 1180.9787234042553, 2.002716064453125e-05, 4.100799560546875e-05, 66, 0, 91.0, 6, 39.43635416030884, 96, 0.39850425720214844, 59.39110827445984, 0, 0, 0, 506.27, 66.13186813186813, 0.2, 279, 19.479262590408325, 0.21, 0, 188, 279.0, 0.2, 0, 0.21, 0.21, 1454: 388: 1716505796.2, 1716505797.2: 0: 0: 0: 0: 0: 0: 0.475366886362069: 0.174877704536848: 0.1748777045360567: 0.17487770456502638
127.0.0.1/9020-127.0.0.2/9784: 50, 187.0, 5049, 0.40372133255004883, 70, 0.2, 220570, 0.72, 7.295608520507812e-05, 2430, 5952, 90, 0.40372133255004883, 1179.51871657754, 4.029273986816406e-05, 7.295608520507812e-05, 66, 0, 90.0, 6, 39.428685665130615, 96, 0.3984842300415039, 59.374523878097534, 0, 0, 0, 507.23, 66.13333333333334, 0.2, 277, 19.477460145950317, 0.22, 0, 187, 277.0, 0.2, 0, 0.21, 0.21, 1454: 389: 1716505796.2, 1716505797.2: 0: 0: 0: 0: 0: 0: 0.475366886362269: 0.17487770453684914: 0.1748777045360248: 0.17487770456485707
127.0.0.1/9020-127.0.0.2/9784: 50, 186.0, 5022, 0.40364837646484375, 70, 0.2, 219116, 0.72, 4.482269287109375e-05, 2403, 5886, 89, 0.40364837646484375, 1178.0430107526881, 3.743171691894531e-05, 4.482269287109375e-05, 66, 0, 89.0, 6, 39.41511583328247, 96, 0.39844393730163574, 59.34925675392151, 0, 0, 0, 508.19, 66.13483146067416, 0.2, 275, 19.47387409210205, 0.22, 0, 186, 275.0, 0.2, 0, 0.21, 0.22, 1454: 390: 1716505796.3, 1716505797.3: 0: 0: 0: 0: 0: 0: 0.47536688636313795: 0.17487770453674098: 0.17487770453588733: 0.17487770456423363
127.0.0.1/9020-127.0.0.2/9784: 50, 185.0, 4995, 0.40360355377197266, 70, 0.2, 217662, 0.73, 6.341934204101562e-05, 2376, 5820, 88, 0.40360355377197266, 1176.5513513513513, 1.811981201171875e-05, 6.341934204101562e-05, 66, 0, 88.0, 6, 39.40682363510132, 96, 0.3984065055847168, 59.33184862136841, 0, 0, 0, 509.15, 66.13636363636364, 0.2, 273, 19.470580101013184, 0.22, 0, 185, 273.0, 0.2, 0, 0.21, 0.22, 1454: 391: 1716505796.3, 1716505797.3: 0: 0: 0: 0: 0: 0: 0.4753668863612467: 0.1748777045371066: 0.1748777045361861: 0.17487770456546056
127.0.0.1/9020-127.0.0.2/9784: 76, 277.0, 7479, 0.8529541492462158, 70, 0.34, 327746, 0.56, 4.0531158447265625e-05, 4104, 10044, 152, 0.8529224395751953, 1183.1985559566788, 1.6689300537109375e-05, 4.0531158447265625e-05, 66, 0, 152.0, 6, 118.59320116043091, 96, 0.8478353023529053, 193.84627389907837, 0, 0, 0, 496.3, 66.07894736842105, 0.34, 429, 74.47500801086426, 0.49, 0, 277, 429.0, 0.34, 0, 0.43, 0.45, 1454: 392: 1716505796.3, 1716505797.3: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.8/5057-127.0.0.15/443: 1, 2.0, 48, 4.744529724121094e-05, 54, 0.0, 266, 0.0, 1.621246337890625e-05, 48, 108, 2, 1.621246337890625e-05, 133.0, 1.5497207641601562e-05, 1.621246337890625e-05, 54, 0, 2.0, 6, 1.621246337890625e-05, 54, 1.5497207641601562e-05, 9.560585021972656e-05, 0, 0, 0, 79.0, 54.0, 0.0, 4, 1.5497207641601562e-05, 0.0, 0, 2, 4.0, 0.0, 0, 0.0, 0.0, 212: 393: 1716505796.3, 1716505797.3: 0: 0: 0: 0: 0: 0: 0.4753463886738665: 0.174890059902127: 0.17488094362699524: 0.17488260779701126
127.0.0.1/9020-127.0.0.2/9784: 76, 276.0, 7452, 0.8529136180877686, 70, 0.34, 326292, 0.56, 6.103515625e-05, 4077, 9978, 151, 0.852881908416748, 1182.2173913043478, 1.6927719116210938e-05, 6.103515625e-05, 66, 0, 151.0, 6, 118.58201456069946, 96, 0.8478186130523682, 193.82384824752808, 0, 0, 0, 496.93, 66.0794701986755, 0.34, 427, 74.47248792648315, 0.49, 0, 276, 427.0, 0.34, 0, 0.43, 0.45, 1454: 394: 1716505796.4, 1716505797.4: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.8/5057-127.0.0.15/443: 1, 1.0, 24, 3.123283386230469e-05, 54, 0.0, 212, 0.0, 99999, 24, 54, 1, -1, 212.0, 99999, 3.123283386230469e-05, 54, 0, 1.0, 6, 0, 212, -1, 3.123283386230469e-05, 0, 0, 0, 0.0, 54.0, 0.0, 2, 0, 0.0, 0, 1, 2.0, 0.0, 0, 0.0, 0.0, 212: 395: 1716505796.4, 1716505797.4: 0: 0: 0: 0: 0: 0: 0.47536674858415867: 0.1748777263091213: 0.17487772630910928: 0.17487779879761073
127.0.0.1/9020-127.0.0.2/9784: 76, 275.0, 7425, 0.8528525829315186, 70, 0.34, 324838, 0.56, 2.3603439331054688e-05, 4050, 9912, 150, 0.852820873260498, 1181.229090909091, 1.6689300537109375e-05, 2.3603439331054688e-05, 66, 0, 150.0, 6, 118.56522989273071, 96, 0.847801685333252, 193.79281330108643, 0, 0, 0, 497.56, 66.08, 0.34, 425, 74.46994876861572, 0.5, 0, 275, 425.0, 0.34, 0, 0.43, 0.46, 1454: 396: 1716505796.4, 1716505797.4: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 76, 274.0, 7398, 0.8528289794921875, 70, 0.34, 323384, 0.56, 1.8358230590820312e-05, 4023, 9846, 149, 0.852797269821167, 1180.2335766423357, 3.314018249511719e-05, 1.8358230590820312e-05, 66, 0, 149.0, 6, 118.558762550354, 96, 0.8477849960327148, 193.77777814865112, 0, 0, 0, 498.2, 66.08053691275168, 0.34, 423, 74.4674620628357, 0.5, 0, 274, 423.0, 0.34, 0, 0.43, 0.46, 1454: 397: 1716505796.5, 1716505797.5: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710946: 0.17487770452710946: 0.17487770452710946
127.0.0.1/9020-127.0.0.2/9784: 54, 189.0, 5103, 0.4532127380371094, 70, 0.22, 221274, 0.64, 3.1948089599609375e-05, 3051, 7470, 113, 0.45318102836608887, 1170.7619047619048, 1.621246337890625e-05, 3.1948089599609375e-05, 66, 0, 113.0, 6, 42.21371626853943, 96, 0.4526989459991455, 71.66661596298218, 0, 0, 0, 502.72, 66.10619469026548, 0.22, 302, 29.394841194152832, 0.26, 0, 189, 302.0, 0.22, 0, 0.22, 0.24, 1454: 398: 1716505796.5, 1716505797.5: 0: 0: 0: 0: 0: 0: 0.47536688640473895: 0.17487770452936985: 0.17487770452931348: 0.17487770453657783
127.0.0.1/9020-127.0.0.2/9784: 54, 188.0, 5076, 0.45318078994750977, 70, 0.22, 219820, 0.65, 3.695487976074219e-05, 3024, 7404, 112, 0.45314908027648926, 1169.2553191489362, 1.71661376953125e-05, 3.695487976074219e-05, 66, 0, 112.0, 6, 42.2077100276947, 96, 0.4526827335357666, 71.65651774406433, 0, 0, 0, 503.63, 66.10714285714286, 0.22, 300, 29.393025398254395, 0.26, 0, 188, 300.0, 0.22, 0, 0.22, 0.24, 1454: 399: 1716505796.5, 1716505797.5: 0: 0: 0: 0: 0: 0: 0.47536688640418834: 0.1748777045294623: 0.1748777045294004: 0.17487770453694887
127.0.0.1/9020-127.0.0.2/9784: 54, 187.0, 5049, 0.453143835067749, 70, 0.22, 218366, 0.65, 2.6226043701171875e-05, 2997, 7338, 111, 0.4531121253967285, 1167.7326203208556, 2.1696090698242188e-05, 2.6226043701171875e-05, 66, 0, 111.0, 6, 42.20079946517944, 96, 0.4526655673980713, 71.64500713348389, 0, 0, 0, 504.55, 66.10810810810811, 0.22, 298, 29.391119956970215, 0.26, 0, 187, 298.0, 0.22, 0, 0.23, 0.24, 1454: 400: 1716505796.6, 1716505797.6: 0: 0: 0: 0: 0: 0: 0.47536688640385305: 0.17487770452951854: 0.1748777045294535: 0.1748777045371751
127.0.0.1/9020-127.0.0.2/9784: 54, 186.0, 5022, 0.45311760902404785, 70, 0.22, 216912, 0.65, 1.8596649169921875e-05, 2970, 7272, 110, 0.45308589935302734, 1166.1935483870968, 1.5020370483398438e-05, 1.8596649169921875e-05, 66, 0, 110.0, 6, 42.195921421051025, 96, 0.45264387130737305, 71.63676595687866, 0, 0, 0, 505.46, 66.10909090909091, 0.22, 296, 29.388733386993408, 0.27, 0, 186, 296.0, 0.22, 0, 0.23, 0.24, 1454: 401: 1716505796.6, 1716505797.6: 0: 0: 0: 0: 0: 0: 0.47536688640383207: 0.17487770452952542: 0.1748777045294566: 0.17487770453718576
127.0.0.1/9020-127.0.0.2/9784: 53, 185.0, 4995, 0.45309901237487793, 70, 0.22, 216816, 0.65, 5.316734313964844e-05, 2943, 7206, 109, 0.4530673027038574, 1171.9783783783785, 1.4781951904296875e-05, 5.316734313964844e-05, 66, 0, 109.0, 6, 42.19248104095459, 96, 0.45262885093688965, 71.63082480430603, 0, 0, 0, 500.65, 66.11009174311927, 0.22, 294, 29.387096166610718, 0.27, 0, 185, 294.0, 0.22, 0, 0.23, 0.24, 1454: 402: 1716505796.6, 1716505797.6: 0: 0: 0: 0: 0: 0: 0.4753668864022797: 0.17487770452978352: 0.1748777045297021: 0.17487770453823473
127.0.0.1/9020-127.0.0.2/9784: 53, 184.0, 4968, 0.4530458450317383, 70, 0.22, 215362, 0.66, 4.1484832763671875e-05, 2916, 7140, 108, 0.4530141353607178, 1170.445652173913, 1.4543533325195312e-05, 4.1484832763671875e-05, 66, 0, 108.0, 6, 42.182698249816895, 96, 0.45261406898498535, 71.61482977867126, 0, 0, 0, 501.57, 66.11111111111111, 0.22, 292, 29.385499715805054, 0.27, 0, 184, 292.0, 0.22, 0, 0.23, 0.25, 1454: 403: 1716505796.6, 1716505797.6: 0: 0: 0: 0: 0: 0: 0.4753668864025411: 0.17487770452974538: 0.17487770452966073: 0.17487770453805268
127.0.0.1/9020-127.0.0.2/9784: 53, 183.0, 4941, 0.4530043601989746, 70, 0.22, 213908, 0.66, 0.0001380443572998047, 2889, 7074, 107, 0.4529726505279541, 1168.896174863388, 5.7697296142578125e-05, 0.0001380443572998047, 66, 0, 107.0, 6, 42.17510652542114, 96, 0.45259952545166016, 71.60236740112305, 0, 0, 0, 502.5, 66.11214953271028, 0.22, 290, 29.383943557739258, 0.27, 0, 183, 290.0, 0.22, 0, 0.23, 0.25, 1454: 404: 1716505796.7, 1716505797.7: 0: 0: 0: 0: 0: 0: 0.4753668864019112: 0.17487770452985288: 0.17487770452976026: 0.17487770453847568
127.0.0.1/9020-127.0.0.2/9784: 53, 182.0, 4914, 0.4528663158416748, 70, 0.22, 212454, 0.66, 4.57763671875e-05, 2862, 7008, 106, 0.4528346061706543, 1167.3296703296703, 2.1457672119140625e-05, 4.57763671875e-05, 66, 0, 106.0, 6, 42.14998245239258, 96, 0.4525418281555176, 71.56220579147339, 0, 0, 0, 503.44, 66.11320754716981, 0.22, 288, 29.377827644348145, 0.28, 0, 182, 288.0, 0.22, 0, 0.23, 0.25, 1454: 405: 1716505796.7, 1716505797.7: 0: 0: 0: 0: 0: 0: 0.47536688640188585: 0.174877704529862: 0.17487770452976412: 0.17487770453848808
127.0.0.1/9020-127.0.0.2/9784: 75, 353.0, 9531, 0.8731997013092041, 70, 0.35, 438664, 0.53, 3.1948089599609375e-05, 4509, 11034, 167, 0.8731997013092041, 1242.6742209631727, 0.0002970695495605469, 3.1948089599609375e-05, 66, 0, 167.0, 6, 190.67490434646606, 82, 0.8727338314056396, 273.47815799713135, 0, 0, 0, 453.76, 66.07185628742515, 0.35, 520, 82.75312542915344, 0.5, 0, 353, 520.0, 0.33, 0, 0.54, 0.53, 1454: 406: 1716505796.7, 1716505797.7: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.15/443-127.0.0.8/5057: 4, 5.0, 120, 0.02028679847717285, 188, 0.01, 5395, 44.32, 5.221366882324219e-05, 192, 566, 8, 0.020241737365722656, 1079.0, 0.005911827087402344, 5.221366882324219e-05, 54, 0, 8.0, 6, 0.02070164680480957, 336, 0.019998550415039062, 0.09333944320678711, 0, 0, 0, 454.0, 70.75, 0.01, 13, 0.07033181190490723, 0.01, 0, 5, 13.0, 0.01, 0, 0.0, 0.01, 1514: 407: 1716505796.7, 1716505797.7: 0: 0: 0: 0: 0: 0: 0.47536688555333917: 0.17487770466385807: 0.17487770466385807: 0.17487770511894477
127.0.0.1/9020-127.0.0.2/9784: 75, 352.0, 9504, 0.8731677532196045, 70, 0.35, 437210, 0.53, 1.8835067749023438e-05, 4482, 10968, 166, 0.8731677532196045, 1242.0738636363637, 1.5497207641601562e-05, 1.8835067749023438e-05, 66, 0, 166.0, 6, 190.663658618927, 82, 0.8724367618560791, 273.46130871772766, 0, 0, 0, 454.27, 66.07228915662651, 0.35, 518, 82.70381188392639, 0.5, 0, 352, 518.0, 0.33, 0, 0.54, 0.53, 1454: 408: 1716505796.8, 1716505797.8: 0: 0: 0: 0: 0: 0: 0.4753668864186717: 0.17487770452710943: 0.17487770452710943: 0.17487770452710943
127.0.0.15/443-127.0.0.8/5057: 4, 4.0, 96, 0.02023458480834961, 188, 0.01, 3881, 46.89, 0.00012755393981933594, 168, 512, 7, 0.020189523696899414, 970.25, 6.127357482910156e-05, 0.00012755393981933594, 54, 0, 7.0, 6, 0.0204927921295166, 336, 0.014086723327636719, 0.09247684478759766, 0, 0, 0, 445.55, 73.14285714285714, 0.01, 11, 0.02894902229309082, 0.0, 0, 4, 11.0, 0.01, 0, 0.01, 0.01, 1514: 409: 1716505796.8, 1716505797.8: 0: 0: 0: 0: 0: 0: 0.47536688518367337: 0.1748777047222764: 0.1748777047222764: 0.17487770537177388
127.0.0.1/9020-127.0.0.2/9784: 59, 323.0, 8721, 0.6311869621276855, 66, 0.22, 413626, 0.0, 4.172325134277344e-05, 3942, 9636, 146, 0.6311032772064209, 1280.575851393189, 1.6927719116210938e-05, 4.172325134277344e-05, 66, 0, 146.0, 6, 108.2218689918518, 76, 0.6309332847595215, 146.40717124938965, 0, 0, 0, 420.25, 66.0, 0.23, 469, 38.14826536178589, 0.26, 0, 323, 469.0, 0.24, 0, 0.34, 0.31, 1454: 410: 1716505797.0, 1716505798.0: 0: 0: 0: 0: 0: 0: 0.4753668864186583: 0.17487770452711154: 0.1748777045271116: 0.17487770452711854
127.0.0.15/443-127.0.0.8/5057: 4, 21.0, 504, 0.2420032024383545, 1518, 0.08, 3623, 572.72, 4.8160552978515625e-05, 792, 40213, 33, 0.2416236400604248, 172.52380952380952, 6.079673767089844e-05, 4.8160552978515625e-05, 54, 0, 33.0, 6, 4.35886025428772, 54, 0.23592162132263184, 10.930270910263062, 0, 0, 0, 343.24, 1218.5757575757575, 0.09, 54, 6.370718479156494, 0.19, 0, 21, 54.0, 0.09, 0, 0.21, 0.2, 1514: 411: 1716505797.0, 1716505798.0: 0: 0: 0: 0: 0: 0: 0.47536688641862834: 0.17487770452712523: 0.1748777045271163: 0.1748777045271301
127.0.0.1/9020-127.0.0.2/9784: 59, 322.0, 8694, 0.6311452388763428, 66, 0.22, 412172, 0.0, 5.2928924560546875e-05, 3915, 9570, 145, 0.6310615539550781, 1280.0372670807453, 1.6689300537109375e-05, 5.2928924560546875e-05, 66, 0, 145.0, 6, 108.20843410491943, 76, 0.6309163570404053, 146.3874328136444, 0, 0, 0, 420.79, 66.0, 0.23, 467, 38.14581084251404, 0.26, 0, 322, 467.0, 0.24, 0, 0.34, 0.31, 1454: 412: 1716505797.0, 1716505798.0: 0: 0: 0: 0: 0: 0: 0.47536688641865765: 0.17487770452711168: 0.1748777045271117: 0.17487770452711904
127.0.0.15/443-127.0.0.8/5057: 4, 20.0, 480, 0.24195504188537598, 1518, 0.07, 2109, 542.73, 0.020013809204101562, 768, 40159, 32, 0.2415754795074463, 105.45, 0.0002079010009765625, 0.006094217300415039, 54, 0, 32.0, 6, 4.357897043228149, 54, 0.23586082458496094, 10.921684980392456, 0, 0, 0, 170.97, 1254.96875, 0.08, 52, 6.368772983551025, 0.2, 0, 20, 52.0, 0.08, 0, 0.22, 0.21, 801: 413: 1716505797.0, 1716505798.0: 0: 0: 0: 0: 0: 0: 0.4753668863045714: 0.17487770460367869: 0.17487770454514068: 0.17487770454660906
127.0.0.1/9020-127.0.0.2/9784: 59, 321.0, 8667, 0.6310923099517822, 66, 0.22, 410718, 0.0, 2.8371810913085938e-05, 3888, 9504, 144, 0.6310086250305176, 1279.4953271028037, 1.6689300537109375e-05, 2.8371810913085938e-05, 66, 0, 144.0, 6, 108.1914439201355, 76, 0.6308996677398682, 146.36259198188782, 0, 0, 0, 421.33, 66.0, 0.23, 465, 38.143407583236694, 0.26, 0, 321, 465.0, 0.24, 0, 0.34, 0.31, 1454: 414: 1716505797.1, 1716505798.1: 0: 0: 0: 0: 0: 0: 0.4753668864186568: 0.1748777045271118: 0.17487770452711185: 0.17487770452711957
127.0.0.15/443-127.0.0.8/5057: 3, 19.0, 456, 0.23565292358398438, 1518, 0.05, 1308, 506.0, 0.22040605545043945, 744, 40105, 31, 0.22156167030334473, 68.84210526315789, 4.4345855712890625e-05, 4.4345855712890625e-05, 54, 0, 31.0, 6, 3.9776346683502197, 54, 0.23565292358398438, 10.600484848022461, 0, 0, 0, 62.97, 1293.7096774193549, 0.07, 50, 6.362328052520752, 0.21, 0, 19, 50.0, 0.08, 0, 0.21, 0.21, 336: 415: 1716505797.1, 1716505798.1: 0: 0: 0: 0: 0: 0: 0.4753668762838749: 0.1748777114361937: 0.17487770612871278: 0.17487770615121861
127.0.0.1/9020-127.0.0.2/9784: 59, 320.0, 8640, 0.6310639381408691, 66, 0.22, 409264, 0.0, 1.9073486328125e-05, 3861, 9438, 143, 0.6309802532196045, 1278.95, 2.09808349609375e-05, 1.9073486328125e-05, 66, 0, 143.0, 6, 108.18236494064331, 76, 0.630882978439331, 146.34926319122314, 0, 0, 0, 421.88, 66.0, 0.23, 463, 38.14102101325989, 0.27, 0, 320, 463.0, 0.24, 0, 0.34, 0.32, 1454: 416: 1716505797.1, 1716505798.1: 0: 0: 0: 0: 0: 0: 0.47536688641865765: 0.17487770452711168: 0.1748777045271117: 0.17487770452711904
127.0.0.15/443-127.0.0.8/5057: 2, 18.0, 432, 0.23560857772827148, 1518, 0.0, 972, 460.03, 4.1961669921875e-05, 720, 40051, 30, 0.0011556148529052734, 54.0, 0.013600349426269531, 0.013600349426269531, 54, 0, 30.0, 6, 0.01032567024230957, 54, 0.23560857772827148, 10.584644556045532, 0, 0, 0, 0.0, 1335.0333333333333, 0.05, 48, 6.360997676849365, 0.21, 0, 18, 48.0, 0.07, 0, 0.0, 0.22, 54: 417: 1716505797.1, 1716505798.1: 0: 0: 0: 0: 0: 0: 0.47536683811898817: 0.17487773751821592: 0.174877712159916: 0.17487771220287993
