flow_info: flow_psh, fpkts_per_second, total_bhlen, flow_iat_max, backward_packet_length_max, forward_iat_std, total_length_of_forward_packets, backward_packet_length_std, forward_iat_min, total_fhlen, total_length_of_backward_packets, total_backward_packets, forward_iat_max, forward_packet_length_mean, backward_iat_min, flow_iat_min, backward_packet_length_min, flow_syn, bpkts_per_second, flow_protocol, forward_iat_total, forward_packet_length_min, backward_iat_max, flow_iat_total, flow_urg, flow_fin, flow_ece, forward_packet_length_std, backward_packet_length_mean, flow_iat_std, flow_ack, backward_iat_total, backward_iat_mean, flow_rst, total_forward_packets, flow_packets_per_second, backward_iat_std, flow_cwr, forward_iat_mean, flow_iat_mean, forward_packet_length_max: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.15/443-127.0.0.8/5057: 3, 23.0, 552, 0.3467903137207031, 1518, 0.14, 1710, 288.69, 1.52587890625e-05, 1080, 65132, 45, 0.3463425636291504, 74.34782608695652, 1.7642974853515625e-05, 1.7642974853515625e-05, 54, 0, 45.0, 6, 6.022625207901001, 54, 0.3467903137207031, 15.309938669204712, 0, 0, 0, 95.44, 1447.3777777777777, 0.16, 68, 9.281736612319946, 0.21, 0, 23, 68.0, 0.16, 0, 0.26, 0.23, 522: 432: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.47536682935952485: 0.17487774343395693: 0.17487771354520018: 0.17487771366131794
127.0.0.3/80-127.0.0.4/3168: 11, 70.0, 1890, 0.31438398361206055, -1, 0.09, 97510, -1, 1.8358230590820312e-05, 0, 0, 0, 0.31438398361206055, 1393.0, 99999, 1.8358230590820312e-05, -1, 0, 0.0, 6, 18.13477063179016, 66, -1, 18.13477063179016, 0, 1, 0, 292.91, 0, 0.09, 70, 0, -1, 0, 70, 70.0, -1, 0, 0.26, 0.26, 1514: 433: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.47536688335287197: 0.17487770501159824: 0.17487770501159822: 0.17487770662393165
127.0.0.8/7527-127.0.0.7/443: 5, 5.0, 120, 0.2994656562805176, 628, 0.12, 1065, 125.94, 0.29879117012023926, 72, 1407, 3, 0.29938244819641113, 213.0, 0.2988910675048828, 8.320808410644531e-05, 320, 0, 3.0, 6, 1.1959502696990967, 54, 0.29939770698547363, 1.7946550846099854, 0, 0, 0, 256.31, 469.0, 0.13, 8, 0.5982887744903564, 0.2, 0, 5, 8.0, 0.14, 0, 0.24, 0.22, 715: 434: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.4753666800177404: 0.1748778435643647: 0.1748777371446654: 0.17487773927322944
127.0.0.8/3782-127.0.0.7/443: 2, 3.0, 72, 0.0003845691680908203, 459, 0.0, 823, 0.0, 1.6450881958007812e-05, 24, 459, 1, 0.0003845691680908203, 274.3333333333333, 99999, 1.6450881958007812e-05, 459, 0, 1.0, 6, 0.0004010200500488281, 54, -1, 0.00048661231994628906, 0, 0, 0, 311.6, 459.0, 0.0, 4, 0, 0.0, 0, 3, 4.0, 0.0, 0, 0.0, 0.0, 715: 435: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.4753668863562968: 0.17487770453793264: 0.17487770453696652: 0.17487770456880394
127.0.0.8/3177-127.0.0.7/443: 2, 3.0, 72, 0.0005345344543457031, 459, 0.0, 823, 0.0, 3.457069396972656e-05, 24, 459, 1, 0.0005345344543457031, 274.3333333333333, 99999, 3.457069396972656e-05, 459, 0, 1.0, 6, 0.0005691051483154297, 54, -1, 0.0008678436279296875, 0, 0, 0, 311.6, 459.0, 0.0, 4, 0, 0.0, 0, 3, 4.0, 0.0, 0, 0.0, 0.0, 715: 436: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.4753668863563131: 0.17487770453793108: 0.174877704536964: 0.17487770456879195
127.0.0.18/5228-127.0.0.5/4974: 2, 3.0, 81, 0.001361846923828125, -1, 0.0, 1521, -1, 0.0009706020355224609, 0, 0, 0, 0.001361846923828125, 507.0, 99999, 0.0009706020355224609, -1, 0, 0.0, 6, 0.002332448959350586, 66, -1, 0.002332448959350586, 0, 0, 0, 311.83, 0, 0.0, 3, 0, -1, 0, 3, 3.0, -1, 0, 0.0, 0.0, 728: 437: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.475366886007833: 0.1748777045920368: 0.17487770459203436: 0.17487770480809592
127.0.0.16/443-127.0.0.4/510: 0, 1.0, 27, -1, -1, 0.0, 79, -1, 99999, 0, 0, 0, -1, 79.0, 99999, 99999, -1, 0, 0.0, 17, 0, 79, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 79: 438: 1716506179.3, 1716506180.3: 0: 0: 0: 1: 0: 0: 0.17733463717089956: 0.4717887597912771: 0.1754387310874412: 0.17543787195038213
127.0.0.7/443-127.0.0.5/7438: 2, 6.0, 144, 0.0012478828430175781, -1, 0.0, 1210, -1, 3.7670135498046875e-05, 0, 0, 0, 0.0012478828430175781, 201.66666666666666, 99999, 3.7670135498046875e-05, -1, 0, 0.0, 6, 0.003519296646118164, 54, -1, 0.003519296646118164, 0, 0, 0, 268.03, 0, 0.0, 6, 0, -1, 0, 6, 6.0, -1, 0, 0.0, 0.0, 788: 439: 1716506179.3, 1716506180.3: 0: 0: 0: 0: 0: 0: 0.47536688520581927: 0.17487770472302447: 0.17487770471877667: 0.17487770535237965
127.0.0.1/9020-127.0.0.2/9784: 74, 174.0, 4698, 0.6453375816345215, 66, 0.26, 161032, 0.0, 3.314018249511719e-05, 2187, 5346, 81, 0.6452310085296631, 925.471264367816, 0.005931377410888672, 3.314018249511719e-05, 66, 0, 81.0, 6, 77.250253200531, 82, 0.638859748840332, 106.51600575447083, 0, 0, 0, 631.28, 66.0, 0.27, 255, 28.741048097610474, 0.35, 0, 174, 255.0, 0.28, 0, 0.44, 0.42, 1454: 440: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688641374697: 0.1748777045280281: 0.17487770453033688: 0.17487770452788798
127.0.0.15/443-127.0.0.8/5057: 3, 17.0, 408, 0.02080249786376953, 1518, 0.01, 1386, 365.88, 0.000202178955078125, 648, 37868, 27, 0.01985931396484375, 81.52941176470588, 0.00034046173095703125, 0.00034046173095703125, 54, 0, 27.0, 6, 0.1456902027130127, 54, 0.02080249786376953, 0.30789613723754883, 0, 0, 0, 110.12, 1402.5185185185185, 0.01, 44, 0.14966154098510742, 0.01, 0, 17, 44.0, 0.01, 0, 0.01, 0.01, 522: 441: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.4753668862871115: 0.17487770456625873: 0.1748777045479001: 0.17487770459872962
127.0.0.3/80-127.0.0.4/3168: 11, 69.0, 1863, 0.3143656253814697, -1, 0.09, 95996, -1, 1.7642974853515625e-05, 0, 0, 0, 0.3143656253814697, 1391.2463768115942, 99999, 1.7642974853515625e-05, -1, 0, 0.0, 6, 18.133503913879395, 66, -1, 18.133503913879395, 0, 1, 0, 294.66, 0, 0.09, 69, 0, -1, 0, 69, 69.0, -1, 0, 0.26, 0.26, 1514: 442: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.4753668835886139: 0.1748777049743439: 0.17487770497434385: 0.17487770646269832
127.0.0.8/7527-127.0.0.7/443: 4, 4.0, 96, 0.000591278076171875, 459, 0.0, 1011, 69.5, 3.409385681152344e-05, 48, 779, 2, 0.000591278076171875, 252.75, 0.0005066394805908203, 1.6689300537109375e-05, 320, 0, 2.0, 6, 0.0007855892181396484, 54, 0.0005066394805908203, 0.0013256072998046875, 0, 0, 0, 272.43, 389.5, 0.0, 6, 0.0005066394805908203, 0.0, 0, 4, 6.0, 0.0, 0, 0.0, 0.0, 715: 443: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688537701555: 0.1748777047053874: 0.17487770469172248: 0.17487770522587448
127.0.0.8/3782-127.0.0.7/443: 1, 2.0, 48, 0.0003681182861328125, -1, 0.0, 769, -1, 0.0003681182861328125, 0, 0, 0, 0.0003681182861328125, 384.5, 99999, 0.0003681182861328125, -1, 0, 0.0, 6, 0.0003681182861328125, 54, -1, 0.0003681182861328125, 0, 0, 0, 330.5, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 715: 444: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688596244797: 0.17487770459924598: 0.17487770459920654: 0.17487770483909953
127.0.0.8/3177-127.0.0.7/443: 1, 2.0, 48, 0.0004999637603759766, -1, 0.0, 769, -1, 0.0004999637603759766, 0, 0, 0, 0.0004999637603759766, 384.5, 99999, 0.0004999637603759766, -1, 0, 0.0, 6, 0.0004999637603759766, 54, -1, 0.0004999637603759766, 0, 0, 0, 330.5, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 715: 445: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.4753668859625392: 0.17487770459923158: 0.1748777045991921: 0.17487770483903703
127.0.0.18/5228-127.0.0.5/4974: 1, 2.0, 54, 0.00039124488830566406, -1, 0.0, 793, -1, 0.00039124488830566406, 0, 0, 0, 0.00039124488830566406, 396.5, 99999, 0.00039124488830566406, -1, 0, 0.0, 6, 0.00039124488830566406, 66, -1, 0.00039124488830566406, 0, 0, 0, 330.5, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 727: 446: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688603138166: 0.17487770458831553: 0.1748777045883129: 0.17487770479198977
127.0.0.7/443-127.0.0.5/7434: 1, 1.0, 24, -1, -1, 0.0, 788, -1, 99999, 0, 0, 0, -1, 788.0, 99999, 99999, -1, 0, 0.0, 6, 0, 788, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 788: 447: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.4753668864186472: 0.1748777045271133: 0.1748777045271133: 0.17487770452712614
127.0.0.1/9020-127.0.0.2/9784: 73, 173.0, 4671, 0.6453044414520264, 66, 0.26, 160936, 0.0, 0.00023555755615234375, 2160, 5280, 80, 0.645197868347168, 930.2658959537572, 4.6253204345703125e-05, 0.00023555755615234375, 66, 0, 80.0, 6, 77.24451994895935, 82, 0.6329283714294434, 106.50114345550537, 0, 0, 0, 629.93, 66.0, 0.27, 253, 28.26653790473938, 0.35, 0, 173, 253.0, 0.27, 0, 0.45, 0.42, 1454: 448: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688641332603: 0.17487770452810197: 0.1748777045306175: 0.1748777045279546
127.0.0.15/443-127.0.0.8/5057: 3, 16.0, 384, 0.0204620361328125, 1518, 0.01, 1332, 372.18, 0.00017905235290527344, 624, 36354, 26, 0.019657135009765625, 83.25, 0.00016951560974121094, 0.00016951560974121094, 54, 0, 26.0, 6, 0.1424553394317627, 54, 0.0204620361328125, 0.2928588390350342, 0, 0, 0, 113.28, 1398.2307692307693, 0.01, 42, 0.1408095359802246, 0.01, 0, 16, 42.0, 0.01, 0, 0.01, 0.01, 522: 449: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688631892665: 0.17487770455643695: 0.17487770454287233: 0.17487770458176413
127.0.0.3/80-127.0.0.4/3168: 11, 68.0, 1836, 0.3143479824066162, -1, 0.08, 94482, -1, 1.6689300537109375e-05, 0, 0, 0, 0.3143479824066162, 1389.4411764705883, 99999, 1.6689300537109375e-05, -1, 0, 0.0, 6, 18.132304191589355, 66, -1, 18.132304191589355, 0, 1, 0, 296.44, 0, 0.08, 68, 0, -1, 0, 68, 68.0, -1, 0, 0.27, 0.27, 1514: 450: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688401154503: 0.17487770490750804: 0.174877704907508: 0.17487770617343895
127.0.0.8/7527-127.0.0.7/443: 2, 3.0, 72, 0.0005571842193603516, 459, 0.0, 823, 0.0, 0.00012612342834472656, 24, 459, 1, 0.0005571842193603516, 274.3333333333333, 99999, 0.00012612342834472656, 459, 0, 1.0, 6, 0.0006833076477050781, 54, -1, 0.0011725425720214844, 0, 0, 0, 311.6, 459.0, 0.0, 4, 0, 0.0, 0, 3, 4.0, 0.0, 0, 0.0, 0.0, 715: 451: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 0: 0: 0.47536688635631424: 0.17487770453793106: 0.1748777045369638: 0.1748777045687909
127.0.0.8/3782-127.0.0.7/443: 0, 1.0, 24, -1, -1, 0.0, 54, -1, 99999, 0, 0, 0, -1, 54.0, 99999, 99999, -1, 0, 0.0, 6, 0, 54, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 54: 452: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 1: 0: 0.16774542191372369: 0.21268609201867233: 0.45238579201348683: 0.1671826940541172
127.0.0.8/3177-127.0.0.7/443: 0, 1.0, 24, -1, -1, 0.0, 54, -1, 99999, 0, 0, 0, -1, 54.0, 99999, 99999, -1, 0, 0.0, 6, 0, 54, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 54: 453: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 1: 0: 0.16774542191372369: 0.21268609201867233: 0.45238579201348683: 0.1671826940541172
127.0.0.18/5228-127.0.0.5/4974: 0, 1.0, 27, -1, -1, 0.0, 66, -1, 99999, 0, 0, 0, -1, 66.0, 99999, 99999, -1, 0, 0.0, 6, 0, 66, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 66: 454: 1716506179.4, 1716506180.4: 0: 0: 0: 0: 1: 0: 0.17412510328906156: 0.18720933650588623: 0.4658562783877454: 0.17280928181730695
127.0.0.1/9020-127.0.0.2/9784: 73, 172.0, 4644, 0.645068883895874, 66, 0.26, 159482, 0.0, 3.457069396972656e-05, 2133, 5214, 79, 0.6449623107910156, 927.2209302325581, 0.0004031658172607422, 3.457069396972656e-05, 66, 0, 79.0, 6, 77.20400404930115, 82, 0.6328821182250977, 106.42964243888855, 0, 0, 0, 630.49, 66.0, 0.27, 251, 28.26288390159607, 0.36, 0, 172, 251.0, 0.27, 0, 0.45, 0.42, 1454: 455: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.47536688641324865: 0.1748777045281278: 0.17487770453065676: 0.1748777045279668
127.0.0.15/443-127.0.0.8/5057: 3, 15.0, 360, 0.02029252052307129, 1518, 0.01, 1278, 378.82, 2.4318695068359375e-05, 600, 34840, 25, 0.01947808265686035, 85.2, 5.841255187988281e-05, 5.841255187988281e-05, 54, 0, 25.0, 6, 0.1397695541381836, 54, 0.02029252052307129, 0.2854785919189453, 0, 0, 0, 116.74, 1393.6, 0.01, 40, 0.13657164573669434, 0.01, 0, 15, 40.0, 0.01, 0, 0.01, 0.01, 522: 456: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.47536688634404856: 0.17487770454870638: 0.1748777045389022: 0.17487770456834276
127.0.0.3/80-127.0.0.4/3168: 11, 67.0, 1809, 0.3143312931060791, -1, 0.08, 92968, -1, 1.6927719116210938e-05, 0, 0, 0, 0.3143312931060791, 1387.5820895522388, 99999, 1.6927719116210938e-05, -1, 0, 0.0, 6, 18.13118600845337, 66, -1, 18.13118600845337, 0, 1, 0, 298.25, 0, 0.08, 67, 0, -1, 0, 67, 67.0, -1, 0, 0.27, 0.27, 1514: 457: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.475366884200209: 0.17487770487769344: 0.17487770487769344: 0.1748777060444042
127.0.0.8/7527-127.0.0.7/443: 1, 2.0, 48, 0.000431060791015625, -1, 0.0, 769, -1, 0.000431060791015625, 0, 0, 0, 0.000431060791015625, 384.5, 99999, 0.000431060791015625, -1, 0, 0.0, 6, 0.000431060791015625, 54, -1, 0.000431060791015625, 0, 0, 0, 330.5, 0, 0.0, 2, 0, -1, 0, 2, 2.0, -1, 0, 0.0, 0.0, 715: 458: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.4753668859624922: 0.174877704599239: 0.17487770459919952: 0.17487770483906917
127.0.0.1/9020-127.0.0.2/9784: 73, 171.0, 4617, 0.6450343132019043, 66, 0.26, 158028, 0.0, 2.574920654296875e-05, 2106, 5148, 78, 0.6449277400970459, 924.140350877193, 3.695487976074219e-05, 2.574920654296875e-05, 66, 0, 78.0, 6, 77.19809246063232, 82, 0.6324789524078369, 106.40884757041931, 0, 0, 0, 631.04, 66.0, 0.26, 249, 28.23143696784973, 0.36, 0, 171, 249.0, 0.27, 0, 0.45, 0.43, 1454: 459: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.47536688641286307: 0.17487770452822238: 0.17487770453088675: 0.17487770452802778
127.0.0.15/443-127.0.0.8/5057: 3, 14.0, 336, 0.020234107971191406, 1518, 0.01, 1224, 385.82, 1.6689300537109375e-05, 576, 33326, 24, 0.019453763961791992, 87.42857142857143, 4.38690185546875e-05, 4.38690185546875e-05, 54, 0, 24.0, 6, 0.13942909240722656, 54, 0.020234107971191406, 0.2826497554779053, 0, 0, 0, 120.53, 1388.5833333333333, 0.01, 38, 0.13516974449157715, 0.01, 0, 14, 38.0, 0.01, 0, 0.01, 0.01, 522: 460: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.47536688636360025: 0.1748777045427361: 0.17487770453581242: 0.17487770455785112
127.0.0.3/80-127.0.0.4/3168: 11, 66.0, 1782, 0.3143143653869629, -1, 0.07, 91454, -1, 1.8358230590820312e-05, 0, 0, 0, 0.3143143653869629, 1385.6666666666667, 99999, 1.8358230590820312e-05, -1, 0, 0.0, 6, 18.1300687789917, 66, -1, 18.1300687789917, 0, 1, 0, 300.09, 0, 0.07, 66, 0, -1, 0, 66, 66.0, -1, 0, 0.27, 0.27, 1514: 461: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.4753668845707283: 0.17487770481914022: 0.1748777048191402: 0.17487770579099132
127.0.0.8/7527-127.0.0.7/443: 0, 1.0, 24, -1, -1, 0.0, 54, -1, 99999, 0, 0, 0, -1, 54.0, 99999, 99999, -1, 0, 0.0, 6, 0, 54, -1, 0, 0, 0, 0, 0.0, 0, 0.0, 1, 0, -1, 0, 1, 1.0, -1, 0, 0.0, 0.0, 54: 462: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 1: 0: 0.16774542191372369: 0.21268609201867233: 0.45238579201348683: 0.1671826940541172
127.0.0.1/9020-127.0.0.2/9784: 72, 170.0, 4590, 0.6450085639953613, 66, 0.26, 157932, 0.0, 0.012227058410644531, 2079, 5082, 77, 0.6449019908905029, 929.0117647058823, 0.007069110870361328, 0.012227058410644531, 66, 0, 77.0, 6, 77.19371509552002, 82, 0.6324419975280762, 106.38993215560913, 0, 0, 0, 629.68, 66.0, 0.26, 247, 28.228591442108154, 0.37, 0, 170, 247.0, 0.27, 0, 0.45, 0.43, 1454: 463: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.4753668864128186: 0.1748777045282499: 0.17487770453089654: 0.17487770452803486
127.0.0.15/443-127.0.0.8/5057: 3, 13.0, 312, 0.02019023895263672, 1518, 0.01, 1170, 393.15, 3.24249267578125e-05, 552, 31808, 23, 0.019437074661254883, 90.0, 3.2901763916015625e-05, 3.2901763916015625e-05, 54, 0, 23.0, 6, 0.13921213150024414, 54, 0.02019023895263672, 0.28049540519714355, 0, 0, 0, 124.71, 1382.9565217391305, 0.01, 36, 0.13416075706481934, 0.01, 0, 13, 36.0, 0.01, 0, 0.01, 0.01, 522: 464: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.4753668863785072: 0.1748777045382455: 0.17487770453345672: 0.17487770454979074
127.0.0.3/80-127.0.0.4/3168: 11, 65.0, 1755, 0.31429600715637207, -1, 0.06, 89940, -1, 1.71661376953125e-05, 0, 0, 0, 0.31429600715637207, 1383.6923076923076, 99999, 1.71661376953125e-05, -1, 0, 0.0, 6, 18.128875494003296, 66, -1, 18.128875494003296, 0, 1, 0, 301.96, 0, 0.06, 65, 0, -1, 0, 65, 65.0, -1, 0, 0.28, 0.28, 1514: 465: 1716506179.5, 1716506180.5: 0: 0: 0: 0: 0: 0: 0.47536688485766915: 0.1748777047737949: 0.1748777047737949: 0.1748777055947411
127.0.0.1/9020-127.0.0.2/9784: 72, 169.0, 4563, 0.6327815055847168, 66, 0.25, 156478, 0.0, 8.177757263183594e-05, 2052, 5016, 76, 0.6326749324798584, 925.905325443787, 3.1948089599609375e-05, 8.177757263183594e-05, 66, 0, 76.0, 6, 75.1273422241211, 82, 0.6253728866577148, 103.38173627853394, 0, 0, 0, 630.24, 66.0, 0.26, 245, 27.691339015960693, 0.36, 0, 169, 245.0, 0.27, 0, 0.44, 0.42, 1454: 466: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.4753668864110454: 0.17487770452867885: 0.17487770453196028: 0.1748777045283154
127.0.0.15/443-127.0.0.8/5057: 3, 12.0, 288, 0.020157337188720703, 1518, 0.01, 1116, 400.97, 2.3365020751953125e-05, 528, 30294, 22, 0.01940464973449707, 93.0, 0.00015735626220703125, 0.00015735626220703125, 54, 0, 22.0, 6, 0.1388230323791504, 54, 0.020157337188720703, 0.27882885932922363, 0, 0, 0, 129.35, 1377.0, 0.01, 34, 0.133436918258667, 0.01, 0, 12, 34.0, 0.01, 0, 0.01, 0.01, 522: 467: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.4753668863900077: 0.17487770453486082: 0.17487770453163923: 0.17487770454349225
127.0.0.3/80-127.0.0.4/3168: 10, 64.0, 1728, 0.31427884101867676, -1, 0.05, 88922, -1, 1.6927719116210938e-05, 0, 0, 0, 0.31427884101867676, 1389.40625, 99999, 1.6927719116210938e-05, -1, 0, 0.0, 6, 18.127776861190796, 66, -1, 18.127776861190796, 0, 1, 0, 300.81, 0, 0.05, 64, 0, -1, 0, 64, 64.0, -1, 0, 0.28, 0.28, 1514: 468: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.47536688520131654: 0.17487770471948821: 0.17487770471948821: 0.17487770535970695
127.0.0.7/443-127.0.0.5/7438: 2, 5.0, 120, 0.0012102127075195312, -1, 0.0, 1156, -1, 5.91278076171875e-05, 0, 0, 0, 0.0012102127075195312, 231.2, 99999, 5.91278076171875e-05, -1, 0, 0.0, 6, 0.0033309459686279297, 54, -1, 0.0033309459686279297, 0, 0, 0, 284.56, 0, 0.0, 5, 0, -1, 0, 5, 5.0, -1, 0, 0.0, 0.0, 788: 469: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.475366885451256: 0.17487770468110272: 0.17487770467999028: 0.17487770518765103
127.0.0.1/9020-127.0.0.2/9784: 71, 168.0, 4536, 0.632699728012085, 66, 0.25, 156276, 0.0, 0.007138967514038086, 2025, 4950, 75, 0.6325931549072266, 930.2142857142857, 3.9577484130859375e-05, 0.007138967514038086, 66, 0, 75.0, 6, 75.11360359191895, 82, 0.6253409385681152, 103.3544557094574, 0, 0, 0, 629.62, 66.0, 0.26, 243, 27.688942909240723, 0.37, 0, 168, 243.0, 0.27, 0, 0.45, 0.43, 1454: 470: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.47536688641124347: 0.17487770452861062: 0.17487770453186183: 0.17487770452828402
127.0.0.15/443-127.0.0.8/5057: 3, 11.0, 264, 0.019999980926513672, 1518, 0.01, 1062, 409.26, 0.005785465240478516, 504, 28780, 21, 0.019381284713745117, 96.54545454545455, 4.3392181396484375e-05, 4.3392181396484375e-05, 54, 0, 21.0, 6, 0.1385660171508789, 54, 0.019999980926513672, 0.27324604988098145, 0, 0, 0, 134.54, 1370.4761904761904, 0.01, 32, 0.13013243675231934, 0.01, 0, 11, 32.0, 0.01, 0, 0.01, 0.01, 522: 471: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.4753668863986639: 0.1748777045323739: 0.17487770453027124: 0.17487770453869084
127.0.0.3/80-127.0.0.4/3168: 10, 63.0, 1701, 0.31426191329956055, -1, 0.04, 87408, -1, 0.2797067165374756, 0, 0, 0, 0.31426191329956055, 1387.4285714285713, 99999, 0.2797067165374756, -1, 0, 0.0, 6, 18.126710414886475, 66, -1, 18.126710414886475, 0, 1, 0, 302.77, 0, 0.04, 63, 0, -1, 0, 63, 63.0, -1, 0, 0.29, 0.29, 1514: 472: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.47536688539726996: 0.17487770468852168: 0.17487770468852168: 0.1748777052256866
127.0.0.7/443-127.0.0.5/7438: 2, 4.0, 96, 0.0011510848999023438, -1, 0.0, 1102, -1, 0.0008127689361572266, 0, 0, 0, 0.0011510848999023438, 275.5, 99999, 0.0008127689361572266, -1, 0, 0.0, 6, 0.0030944347381591797, 54, -1, 0.0030944347381591797, 0, 0, 0, 302.33, 0, 0.0, 4, 0, -1, 0, 4, 4.0, -1, 0, 0.0, 0.0, 788: 473: 1716506179.6, 1716506180.6: 0: 0: 0: 0: 0: 0: 0.47536688566273616: 0.174877704646797: 0.17487770464657004: 0.17487770504389685
127.0.0.1/9020-127.0.0.2/9784: 70, 167.0, 4509, 0.6255607604980469, 66, 0.25, 156074, 0.0, 4.220008850097656e-05, 1998, 4884, 74, 0.6254541873931885, 934.5748502994012, 3.3855438232421875e-05, 4.220008850097656e-05, 66, 0, 74.0, 6, 73.92139601707458, 82, 0.6253013610839844, 101.62660574913025, 0, 0, 0, 628.97, 66.0, 0.26, 241, 27.68601417541504, 0.37, 0, 167, 241.0, 0.27, 0, 0.44, 0.42, 1454: 474: 1716506179.7, 1716506180.7: 0: 0: 0: 0: 0: 0: 0.4753668864103979: 0.17487770452887946: 0.17487770453230458: 0.17487770452841792
127.0.0.15/443-127.0.0.8/5057: 3, 10.0, 240, 0.019956588745117188, 1518, 0.0, 1008, 418.08, 0.006549835205078125, 480, 27266, 20, 0.013595819473266602, 100.8, 3.528594970703125e-05, 3.528594970703125e-05, 54, 0, 20.0, 6, 0.08071136474609375, 54, 0.019956588745117188, 0.2715308666229248, 0, 0, 0, 140.4, 1363.3, 0.01, 30, 0.12926459312438965, 0.01, 0, 10, 30.0, 0.01, 0, 0.01, 0.01, 522: 475: 1716506179.7, 1716506180.7: 0: 0: 0: 0: 0: 0: 0.4753668864063701: 0.1748777045301986: 0.17487770452905346: 0.17487770453437784
127.0.0.3/80-127.0.0.4/3168: 10, 62.0, 1674, 0.03455519676208496, -1, 0.01, 85894, -1, 0.00022792816162109375, 0, 0, 0, 0.03455519676208496, 1385.3870967741937, 99999, 0.00022792816162109375, -1, 0, 0.0, 6, 0.7848939895629883, 66, -1, 0.7848939895629883, 0, 1, 0, 304.77, 0, 0.01, 62, 0, -1, 0, 62, 62.0, -1, 0, 0.01, 0.01, 1514: 476: 1716506179.7, 1716506180.7: 0: 0: 0: 0: 0: 0: 0.4753668863992994: 0.17487770453017082: 0.17487770453017082: 0.17487770454035886
